product_id,product_name,product_category,price
PROD07994,Construction Tools Construction Product 07994,Construction Tools Construction,579.99
PROD07995,Sports Leisure Product 07995,Sports Leisure,26.9
PROD07996,Home Appliances Product 07996,Home Appliances,39.9
PROD07997,Auto Product 07997,Auto,73.8
PROD07998,Baby Product 07998,Baby,90.0
PROD07999,Furniture Decor Product 07999,Furniture Decor,63.99
PROD08000,Perfumery Product 08000,Perfumery,118.85
PROD08001,Home Construction Product 08001,Home Construction,119.85
PROD08002,Stationery Product 08002,Stationery,29.3
PROD08003,Home Appliances Product 08003,Home Appliances,349.9
PROD08004,Toys Product 08004,Toys,87.9
PROD08005,Office Furniture Product 08005,Office Furniture,119.99
PROD08006,Construction Tools Construction Product 08006,Construction Tools Construction,219.04
PROD08007,Electronics Product 08007,Electronics,39.0
PROD08008,Watches Gifts Product 08008,Watches Gifts,78.0
PROD08009,Housewares Product 08009,Housewares,2338.08
PROD08010,Auto Product 08010,Auto,19.9
PROD08011,Cool Stuff Product 08011,Cool Stuff,59.9
PROD08012,Health Beauty Product 08012,Health Beauty,110.4
PROD08013,Health Beauty Product 08013,Health Beauty,129.0
PROD08014,Furniture Decor Product 08014,Furniture Decor,75.6
PROD08015,Books General Interest Product 08015,Books General Interest,59.99
PROD08016,Health Beauty Product 08016,Health Beauty,48.0
PROD08017,Sports Leisure Product 08017,Sports Leisure,65.0
PROD08018,Housewares Product 08018,Housewares,59.9
PROD08019,Furniture Decor Product 08019,Furniture Decor,29.99
PROD08020,Small Appliances Product 08020,Small Appliances,39.0
PROD08021,Computers Accessories Product 08021,Computers Accessories,39.95
PROD08022,Consoles Games Product 08022,Consoles Games,90.0
PROD08023,Sports Leisure Product 08023,Sports Leisure,189.94
PROD08024,Furniture Decor Product 08024,Furniture Decor,259.9
PROD08025,Housewares Product 08025,Housewares,49.0
PROD08026,Construction Tools Construction Product 08026,Construction Tools Construction,310.0
PROD08027,Sports Leisure Product 08027,Sports Leisure,107.0
PROD08028,Computers Accessories Product 08028,Computers Accessories,14.99
PROD08029,Furniture Decor Product 08029,Furniture Decor,59.81
PROD08030,Christmas Supplies Product 08030,Christmas Supplies,9.56
PROD08031,Auto Product 08031,Auto,11.97
PROD08032,Watches Gifts Product 08032,Watches Gifts,189.0
PROD08033,Bed Bath Table Product 08033,Bed Bath Table,699.99
PROD08034,Auto Product 08034,Auto,20.0
PROD08035,Telephony Product 08035,Telephony,21.99
PROD08036,Housewares Product 08036,Housewares,78.0
PROD08037,Pet Shop Product 08037,Pet Shop,104.0
PROD08038,Bed Bath Table Product 08038,Bed Bath Table,55.99
PROD08039,Electronics Product 08039,Electronics,16.5
PROD08040,Home Appliances Product 08040,Home Appliances,35.6
PROD08041,Furniture Decor Product 08041,Furniture Decor,159.0
PROD08042,Telephony Product 08042,Telephony,24.9
PROD08043,Stationery Product 08043,Stationery,49.9
PROD08044,Cool Stuff Product 08044,Cool Stuff,129.99
PROD08045,Food Drink Product 08045,Food Drink,56.16
PROD08046,Sports Leisure Product 08046,Sports Leisure,29.9
PROD08047,Cool Stuff Product 08047,Cool Stuff,189.9
PROD08048,Cool Stuff Product 08048,Cool Stuff,199.99
PROD08049,Computers Accessories Product 08049,Computers Accessories,13.99
PROD08050,Sports Leisure Product 08050,Sports Leisure,38.7
PROD08051,Watches Gifts Product 08051,Watches Gifts,35.0
PROD08052,Toys Product 08052,Toys,59.9
PROD08053,Sports Leisure Product 08053,Sports Leisure,41.33
PROD08054,Market Place Product 08054,Market Place,189.9
PROD08055,Housewares Product 08055,Housewares,1449.8
PROD08056,Furniture Decor Product 08056,Furniture Decor,79.0
PROD08057,Sports Leisure Product 08057,Sports Leisure,239.9
PROD08058,Perfumery Product 08058,Perfumery,82.0
PROD08059,Sports Leisure Product 08059,Sports Leisure,15.33
PROD08060,Furniture Decor Product 08060,Furniture Decor,93.9
PROD08061,Luggage Accessories Product 08061,Luggage Accessories,71.99
PROD08062,Health Beauty Product 08062,Health Beauty,198.0
PROD08063,Home Appliances 2 Product 08063,Home Appliances 2,339.9
PROD08064,Auto Product 08064,Auto,159.99
PROD08065,Auto Product 08065,Auto,739.9
PROD08066,Diapers And Hygiene Product 08066,Diapers And Hygiene,37.0
PROD08067,Sports Leisure Product 08067,Sports Leisure,37.9
PROD08068,Furniture Decor Product 08068,Furniture Decor,56.0
PROD08069,Cool Stuff Product 08069,Cool Stuff,164.89
PROD08070,Telephony Product 08070,Telephony,24.99
PROD08071,Health Beauty Product 08071,Health Beauty,109.9
PROD08072,Health Beauty Product 08072,Health Beauty,16.43
PROD08073,Small Appliances Product 08073,Small Appliances,38.17
PROD08074,Fixed Telephony Product 08074,Fixed Telephony,6.99
PROD08075,Costruction Tools Garden Product 08075,Costruction Tools Garden,24.4
PROD08076,Auto Product 08076,Auto,280.0
PROD08077,Sports Leisure Product 08077,Sports Leisure,24.99
PROD08078,Consoles Games Product 08078,Consoles Games,349.9
PROD08079,Stationery Product 08079,Stationery,139.9
PROD08080,Toys Product 08080,Toys,64.9
PROD08081,Bed Bath Table Product 08081,Bed Bath Table,47.99
PROD08082,Air Conditioning Product 08082,Air Conditioning,249.9
PROD08083,Home Appliances Product 08083,Home Appliances,35.99
PROD08084,Telephony Product 08084,Telephony,24.9
PROD08085,Furniture Decor Product 08085,Furniture Decor,45.89
PROD08086,Toys Product 08086,Toys,499.99
PROD08087,Computers Accessories Product 08087,Computers Accessories,755.0
PROD08088,Cool Stuff Product 08088,Cool Stuff,79.99
PROD08089,Sports Leisure Product 08089,Sports Leisure,168.9
PROD08090,Furniture Decor Product 08090,Furniture Decor,174.47
PROD08091,Books General Interest Product 08091,Books General Interest,45.0
PROD08092,Electronics Product 08092,Electronics,24.89
PROD08093,Housewares Product 08093,Housewares,47.0
PROD08094,Construction Tools Lights Product 08094,Construction Tools Lights,60.0
PROD08095,Housewares Product 08095,Housewares,67.99
PROD08096,Bed Bath Table Product 08096,Bed Bath Table,136.99
PROD08097,Bed Bath Table Product 08097,Bed Bath Table,53.0
PROD08098,Watches Gifts Product 08098,Watches Gifts,109.0
PROD08099,Watches Gifts Product 08099,Watches Gifts,350.0
PROD08100,Auto Product 08100,Auto,169.99
PROD08101,Fashion Bags Accessories Product 08101,Fashion Bags Accessories,79.99
PROD08102,Auto Product 08102,Auto,179.9
PROD08103,Books General Interest Product 08103,Books General Interest,29.9
PROD08104,Housewares Product 08104,Housewares,26.9
PROD08105,Cool Stuff Product 08105,Cool Stuff,350.9
PROD08106,Furniture Decor Product 08106,Furniture Decor,65.49
PROD08107,Furniture Decor Product 08107,Furniture Decor,52.4
PROD08108,Bed Bath Table Product 08108,Bed Bath Table,29.99
PROD08109,Furniture Bedroom Product 08109,Furniture Bedroom,169.0
PROD08110,Sports Leisure Product 08110,Sports Leisure,647.0
PROD08111,Watches Gifts Product 08111,Watches Gifts,149.5
PROD08112,Books General Interest Product 08112,Books General Interest,18.9
PROD08113,Perfumery Product 08113,Perfumery,163.09
PROD08114,Computers Accessories Product 08114,Computers Accessories,35.7
PROD08115,Furniture Decor Product 08115,Furniture Decor,24.9
PROD08116,Telephony Product 08116,Telephony,18.99
PROD08117,Health Beauty Product 08117,Health Beauty,61.99
PROD08118,Furniture Decor Product 08118,Furniture Decor,69.9
PROD08119,Health Beauty Product 08119,Health Beauty,1149.9
PROD08120,Industry Commerce And Business Product 08120,Industry Commerce And Business,1230.0
PROD08121,Garden Tools Product 08121,Garden Tools,7.49
PROD08122,Bed Bath Table Product 08122,Bed Bath Table,120.0
PROD08123,Sports Leisure Product 08123,Sports Leisure,159.9
PROD08124,Stationery Product 08124,Stationery,33.33
PROD08125,Home Appliances Product 08125,Home Appliances,34.19
PROD08126,Electronics Product 08126,Electronics,129.99
PROD08127,Auto Product 08127,Auto,79.9
PROD08128,Books Imported Product 08128,Books Imported,22.99
PROD08129,Health Beauty Product 08129,Health Beauty,65.0
PROD08130,Baby Product 08130,Baby,29.9
PROD08131,Computers Accessories Product 08131,Computers Accessories,59.0
PROD08132,Bed Bath Table Product 08132,Bed Bath Table,21.9
PROD08133,Garden Tools Product 08133,Garden Tools,39.49
PROD08134,Bed Bath Table Product 08134,Bed Bath Table,63.99
PROD08135,Bed Bath Table Product 08135,Bed Bath Table,40.0
PROD08136,Housewares Product 08136,Housewares,299.9
PROD08137,Garden Tools Product 08137,Garden Tools,86.9
PROD08138,Toys Product 08138,Toys,144.9
PROD08139,Furniture Decor Product 08139,Furniture Decor,20.7
PROD08140,Fixed Telephony Product 08140,Fixed Telephony,19.99
PROD08141,Dvds Blu Ray Product 08141,Dvds Blu Ray,699.0
PROD08142,Musical Instruments Product 08142,Musical Instruments,39.5
PROD08143,Bed Bath Table Product 08143,Bed Bath Table,9.9
PROD08144,Bed Bath Table Product 08144,Bed Bath Table,42.9
PROD08145,Fashion Bags Accessories Product 08145,Fashion Bags Accessories,39.9
PROD08146,Watches Gifts Product 08146,Watches Gifts,549.9
PROD08147,Furniture Living Room Product 08147,Furniture Living Room,177.99
PROD08148,Baby Product 08148,Baby,218.99
PROD08149,Furniture Decor Product 08149,Furniture Decor,68.9
PROD08150,Home Appliances Product 08150,Home Appliances,34.9
PROD08151,Bed Bath Table Product 08151,Bed Bath Table,99.99
PROD08152,Garden Tools Product 08152,Garden Tools,92.86
PROD08153,Computers Accessories Product 08153,Computers Accessories,69.9
PROD08154,Food Drink Product 08154,Food Drink,124.99
PROD08155,Watches Gifts Product 08155,Watches Gifts,55.88
PROD08156,Furniture Decor Product 08156,Furniture Decor,74.9
PROD08157,Office Furniture Product 08157,Office Furniture,69.98
PROD08158,Bed Bath Table Product 08158,Bed Bath Table,79.99
PROD08159,Health Beauty Product 08159,Health Beauty,29.9
PROD08160,Health Beauty Product 08160,Health Beauty,45.0
PROD08161,Telephony Product 08161,Telephony,18.99
PROD08162,Cool Stuff Product 08162,Cool Stuff,269.0
PROD08163,Bed Bath Table Product 08163,Bed Bath Table,14.82
PROD08164,Construction Tools Lights Product 08164,Construction Tools Lights,320.0
PROD08165,Furniture Decor Product 08165,Furniture Decor,79.9
PROD08166,Bed Bath Table Product 08166,Bed Bath Table,79.0
PROD08167,Health Beauty Product 08167,Health Beauty,89.9
PROD08168,Furniture Decor Product 08168,Furniture Decor,59.9
PROD08169,Toys Product 08169,Toys,109.9
PROD08170,Bed Bath Table Product 08170,Bed Bath Table,209.9
PROD08171,Fashion Bags Accessories Product 08171,Fashion Bags Accessories,27.3
PROD08172,Perfumery Product 08172,Perfumery,289.9
PROD08173,Telephony Product 08173,Telephony,29.99
PROD08174,Sports Leisure Product 08174,Sports Leisure,27.95
PROD08175,Toys Product 08175,Toys,64.9
PROD08176,Baby Product 08176,Baby,349.99
PROD08177,Health Beauty Product 08177,Health Beauty,69.99
PROD08178,Stationery Product 08178,Stationery,79.9
PROD08179,Sports Leisure Product 08179,Sports Leisure,13.99
PROD08180,Garden Tools Product 08180,Garden Tools,78.0
PROD08181,Electronics Product 08181,Electronics,14.99
PROD08182,Construction Tools Safety Product 08182,Construction Tools Safety,9.9
PROD08183,Air Conditioning Product 08183,Air Conditioning,293.2
PROD08184,Furniture Decor Product 08184,Furniture Decor,49.99
PROD08185,Telephony Product 08185,Telephony,29.99
PROD08186,Health Beauty Product 08186,Health Beauty,60.0
PROD08187,Pet Shop Product 08187,Pet Shop,9.9
PROD08188,Furniture Decor Product 08188,Furniture Decor,34.9
PROD08189,Auto Product 08189,Auto,56.99
PROD08190,Fashion Bags Accessories Product 08190,Fashion Bags Accessories,154.9
PROD08191,Bed Bath Table Product 08191,Bed Bath Table,39.99
PROD08192,Office Furniture Product 08192,Office Furniture,110.0
PROD08193,Watches Gifts Product 08193,Watches Gifts,159.9
PROD08194,Auto Product 08194,Auto,59.9
PROD08195,Furniture Decor Product 08195,Furniture Decor,52.95
PROD08196,Sports Leisure Product 08196,Sports Leisure,18.9
PROD08197,Health Beauty Product 08197,Health Beauty,49.0
PROD08198,Auto Product 08198,Auto,27.99
PROD08199,Bed Bath Table Product 08199,Bed Bath Table,69.0
PROD08200,Baby Product 08200,Baby,59.9
PROD08201,Bed Bath Table Product 08201,Bed Bath Table,115.0
PROD08202,Pet Shop Product 08202,Pet Shop,35.7
PROD08203,Baby Product 08203,Baby,29.9
PROD08204,Electronics Product 08204,Electronics,22.9
PROD08205,Housewares Product 08205,Housewares,111.9
PROD08206,Fashion Bags Accessories Product 08206,Fashion Bags Accessories,98.0
PROD08207,Health Beauty Product 08207,Health Beauty,39.9
PROD08208,Computers Accessories Product 08208,Computers Accessories,73.21
PROD08209,Books Imported Product 08209,Books Imported,44.99
PROD08210,Audio Product 08210,Audio,499.99
PROD08211,Christmas Supplies Product 08211,Christmas Supplies,5.5
PROD08212,Stationery Product 08212,Stationery,24.9
PROD08213,Garden Tools Product 08213,Garden Tools,16.9
PROD08214,Telephony Product 08214,Telephony,39.9
PROD08215,Health Beauty Product 08215,Health Beauty,19.9
PROD08216,Sports Leisure Product 08216,Sports Leisure,217.0
PROD08217,Garden Tools Product 08217,Garden Tools,98.8
PROD08218,Housewares Product 08218,Housewares,13.99
PROD08219,Bed Bath Table Product 08219,Bed Bath Table,59.9
PROD08220,Luggage Accessories Product 08220,Luggage Accessories,108.9
PROD08221,Housewares Product 08221,Housewares,12.5
PROD08222,Perfumery Product 08222,Perfumery,36.9
PROD08223,Auto Product 08223,Auto,19.9
PROD08224,Watches Gifts Product 08224,Watches Gifts,189.0
PROD08225,Auto Product 08225,Auto,119.9
PROD08226,Sports Leisure Product 08226,Sports Leisure,60.0
PROD08227,Sports Leisure Product 08227,Sports Leisure,68.99
PROD08228,Toys Product 08228,Toys,59.99
PROD08229,Fashion Bags Accessories Product 08229,Fashion Bags Accessories,27.9
PROD08230,Health Beauty Product 08230,Health Beauty,529.9
PROD08231,Furniture Decor Product 08231,Furniture Decor,44.99
PROD08232,Computers Accessories Product 08232,Computers Accessories,260.49
PROD08233,Sports Leisure Product 08233,Sports Leisure,64.9
PROD08234,Health Beauty Product 08234,Health Beauty,51.9
PROD08235,Watches Gifts Product 08235,Watches Gifts,154.9
PROD08236,Consoles Games Product 08236,Consoles Games,159.9
PROD08237,Watches Gifts Product 08237,Watches Gifts,55.0
PROD08238,Toys Product 08238,Toys,599.9
PROD08239,Telephony Product 08239,Telephony,29.99
PROD08240,Stationery Product 08240,Stationery,9.99
PROD08241,Computers Accessories Product 08241,Computers Accessories,209.9
PROD08242,Furniture Decor Product 08242,Furniture Decor,79.9
PROD08243,Sports Leisure Product 08243,Sports Leisure,49.99
PROD08244,Health Beauty Product 08244,Health Beauty,59.9
PROD08245,Furniture Decor Product 08245,Furniture Decor,24.9
PROD08246,Pet Shop Product 08246,Pet Shop,148.0
PROD08247,Health Beauty Product 08247,Health Beauty,79.9
PROD08248,Auto Product 08248,Auto,14.95
PROD08249,Computers Accessories Product 08249,Computers Accessories,108.0
PROD08250,Stationery Product 08250,Stationery,75.0
PROD08251,Luggage Accessories Product 08251,Luggage Accessories,71.9
PROD08252,Auto Product 08252,Auto,34.0
PROD08253,Toys Product 08253,Toys,104.9
PROD08254,Computers Accessories Product 08254,Computers Accessories,479.0
PROD08255,Telephony Product 08255,Telephony,76.0
PROD08256,Sports Leisure Product 08256,Sports Leisure,259.0
PROD08257,Auto Product 08257,Auto,39.0
PROD08258,Baby Product 08258,Baby,110.0
PROD08259,Construction Tools Safety Product 08259,Construction Tools Safety,289.98
PROD08260,Watches Gifts Product 08260,Watches Gifts,199.8
PROD08261,Sports Leisure Product 08261,Sports Leisure,99.9
PROD08262,Watches Gifts Product 08262,Watches Gifts,39.9
PROD08263,Perfumery Product 08263,Perfumery,32.0
PROD08264,Small Appliances Product 08264,Small Appliances,59.99
PROD08265,Baby Product 08265,Baby,700.0
PROD08266,Sports Leisure Product 08266,Sports Leisure,82.99
PROD08267,Housewares Product 08267,Housewares,49.9
PROD08268,Furniture Decor Product 08268,Furniture Decor,49.9
PROD08269,Furniture Decor Product 08269,Furniture Decor,300.0
PROD08270,Computers Accessories Product 08270,Computers Accessories,229.0
PROD08271,Garden Tools Product 08271,Garden Tools,16.9
PROD08272,Consoles Games Product 08272,Consoles Games,179.52
PROD08273,Electronics Product 08273,Electronics,14.7
PROD08274,Garden Tools Product 08274,Garden Tools,164.0
PROD08275,Fashion Bags Accessories Product 08275,Fashion Bags Accessories,49.0
PROD08276,Bed Bath Table Product 08276,Bed Bath Table,18.74
PROD08277,Computers Accessories Product 08277,Computers Accessories,125.99
PROD08278,Computers Accessories Product 08278,Computers Accessories,68.9
PROD08279,Fashion Bags Accessories Product 08279,Fashion Bags Accessories,19.9
PROD08280,Watches Gifts Product 08280,Watches Gifts,495.0
PROD08281,Furniture Decor Product 08281,Furniture Decor,59.9
PROD08282,Construction Tools Safety Product 08282,Construction Tools Safety,21.9
PROD08283,Furniture Decor Product 08283,Furniture Decor,59.55
PROD08284,Housewares Product 08284,Housewares,19.9
PROD08285,Furniture Decor Product 08285,Furniture Decor,196.0
PROD08286,Electronics Product 08286,Electronics,16.99
PROD08287,Toys Product 08287,Toys,155.0
PROD08288,Health Beauty Product 08288,Health Beauty,94.0
PROD08289,Sports Leisure Product 08289,Sports Leisure,369.49
PROD08290,Furniture Decor Product 08290,Furniture Decor,31.0
PROD08291,Home Construction Product 08291,Home Construction,219.22
PROD08292,Computers Accessories Product 08292,Computers Accessories,399.0
PROD08293,Home Construction Product 08293,Home Construction,89.99
PROD08294,Housewares Product 08294,Housewares,30.0
PROD08295,Housewares Product 08295,Housewares,399.99
PROD08296,Home Construction Product 08296,Home Construction,119.85
PROD08297,Watches Gifts Product 08297,Watches Gifts,649.17
PROD08298,Auto Product 08298,Auto,16.9
PROD08299,Garden Tools Product 08299,Garden Tools,30.99
PROD08300,Furniture Decor Product 08300,Furniture Decor,12.99
PROD08301,Sports Leisure Product 08301,Sports Leisure,129.9
PROD08302,Bed Bath Table Product 08302,Bed Bath Table,109.9
PROD08303,Perfumery Product 08303,Perfumery,80.9
PROD08304,Pet Shop Product 08304,Pet Shop,29.95
PROD08305,Furniture Decor Product 08305,Furniture Decor,247.0
PROD08306,Bed Bath Table Product 08306,Bed Bath Table,192.9
PROD08307,Construction Tools Construction Product 08307,Construction Tools Construction,1299.99
PROD08308,Housewares Product 08308,Housewares,150.0
PROD08309,Bed Bath Table Product 08309,Bed Bath Table,88.9
PROD08310,Auto Product 08310,Auto,78.0
PROD08311,Watches Gifts Product 08311,Watches Gifts,529.0
PROD08312,Watches Gifts Product 08312,Watches Gifts,51.89
PROD08313,Bed Bath Table Product 08313,Bed Bath Table,31.9
PROD08314,Furniture Decor Product 08314,Furniture Decor,45.9
PROD08315,Baby Product 08315,Baby,35.9
PROD08316,Home Appliances Product 08316,Home Appliances,26.2
PROD08317,Sports Leisure Product 08317,Sports Leisure,64.99
PROD08318,Office Furniture Product 08318,Office Furniture,39.9
PROD08319,Electronics Product 08319,Electronics,45.49
PROD08320,Sports Leisure Product 08320,Sports Leisure,21.33
PROD08321,Garden Tools Product 08321,Garden Tools,380.0
PROD08322,Bed Bath Table Product 08322,Bed Bath Table,54.9
PROD08323,Telephony Product 08323,Telephony,29.99
PROD08324,Furniture Decor Product 08324,Furniture Decor,168.75
PROD08325,Musical Instruments Product 08325,Musical Instruments,94.9
PROD08326,Stationery Product 08326,Stationery,46.5
PROD08327,Baby Product 08327,Baby,27.49
PROD08328,Stationery Product 08328,Stationery,45.0
PROD08329,Costruction Tools Garden Product 08329,Costruction Tools Garden,194.9
PROD08330,Computers Accessories Product 08330,Computers Accessories,19.99
PROD08331,Furniture Decor Product 08331,Furniture Decor,49.9
PROD08332,Baby Product 08332,Baby,109.9
PROD08333,Housewares Product 08333,Housewares,169.99
PROD08334,Fashion Male Clothing Product 08334,Fashion Male Clothing,59.9
PROD08335,Auto Product 08335,Auto,24.9
PROD08336,Sports Leisure Product 08336,Sports Leisure,229.9
PROD08337,Air Conditioning Product 08337,Air Conditioning,94.0
PROD08338,Sports Leisure Product 08338,Sports Leisure,55.0
PROD08339,Cine Photo Product 08339,Cine Photo,69.0
PROD08340,Bed Bath Table Product 08340,Bed Bath Table,109.9
PROD08341,Bed Bath Table Product 08341,Bed Bath Table,89.9
PROD08342,Computers Accessories Product 08342,Computers Accessories,77.9
PROD08343,Perfumery Product 08343,Perfumery,114.9
PROD08344,Baby Product 08344,Baby,185.49
PROD08345,Bed Bath Table Product 08345,Bed Bath Table,49.0
PROD08346,Bed Bath Table Product 08346,Bed Bath Table,159.0
PROD08347,Luggage Accessories Product 08347,Luggage Accessories,129.9
PROD08348,Cool Stuff Product 08348,Cool Stuff,629.0
PROD08349,Cool Stuff Product 08349,Cool Stuff,59.98
PROD08350,Construction Tools Construction Product 08350,Construction Tools Construction,65.0
PROD08351,Toys Product 08351,Toys,15.0
PROD08352,Watches Gifts Product 08352,Watches Gifts,1104.44
PROD08353,Books General Interest Product 08353,Books General Interest,17.45
PROD08354,Consoles Games Product 08354,Consoles Games,113.25
PROD08355,Bed Bath Table Product 08355,Bed Bath Table,44.99
PROD08356,Fashion Bags Accessories Product 08356,Fashion Bags Accessories,79.0
PROD08357,Home Construction Product 08357,Home Construction,520.0
PROD08358,Books General Interest Product 08358,Books General Interest,34.0
PROD08359,Health Beauty Product 08359,Health Beauty,164.9
PROD08360,Computers Accessories Product 08360,Computers Accessories,95.0
PROD08361,Sports Leisure Product 08361,Sports Leisure,41.0
PROD08362,Food Product 08362,Food,85.0
PROD08363,Signaling And Security Product 08363,Signaling And Security,32.99
PROD08364,Furniture Decor Product 08364,Furniture Decor,219.0
PROD08365,Housewares Product 08365,Housewares,76.97
PROD08366,Baby Product 08366,Baby,28.9
PROD08367,Sports Leisure Product 08367,Sports Leisure,209.9
PROD08368,Health Beauty Product 08368,Health Beauty,99.9
PROD08369,Computers Accessories Product 08369,Computers Accessories,749.9
PROD08370,Home Confort Product 08370,Home Confort,89.9
PROD08371,Food Product 08371,Food,79.99
PROD08372,Housewares Product 08372,Housewares,119.99
PROD08373,Housewares Product 08373,Housewares,24.9
PROD08374,Perfumery Product 08374,Perfumery,13.99
PROD08375,Bed Bath Table Product 08375,Bed Bath Table,29.99
PROD08376,Sports Leisure Product 08376,Sports Leisure,38.2
PROD08377,Fashion Bags Accessories Product 08377,Fashion Bags Accessories,35.0
PROD08378,Fashion Bags Accessories Product 08378,Fashion Bags Accessories,209.9
PROD08379,Watches Gifts Product 08379,Watches Gifts,489.99
PROD08380,Computers Accessories Product 08380,Computers Accessories,158.9
PROD08381,Dvds Blu Ray Product 08381,Dvds Blu Ray,24.9
PROD08382,Drinks Product 08382,Drinks,47.49
PROD08383,Sports Leisure Product 08383,Sports Leisure,49.0
PROD08384,Perfumery Product 08384,Perfumery,8.9
PROD08385,Toys Product 08385,Toys,699.99
PROD08386,Toys Product 08386,Toys,89.9
PROD08387,Sports Leisure Product 08387,Sports Leisure,159.9
PROD08388,Health Beauty Product 08388,Health Beauty,1299.65
PROD08389,Computers Accessories Product 08389,Computers Accessories,242.01
PROD08390,Computers Accessories Product 08390,Computers Accessories,15.0
PROD08391,Bed Bath Table Product 08391,Bed Bath Table,44.85
PROD08392,Construction Tools Construction Product 08392,Construction Tools Construction,59.95
PROD08393,Watches Gifts Product 08393,Watches Gifts,168.8
PROD08394,Housewares Product 08394,Housewares,10.9
PROD08395,Sports Leisure Product 08395,Sports Leisure,69.9
PROD08396,Health Beauty Product 08396,Health Beauty,149.9
PROD08397,Watches Gifts Product 08397,Watches Gifts,218.99
PROD08398,Toys Product 08398,Toys,9.99
PROD08399,Pet Shop Product 08399,Pet Shop,92.5
PROD08400,Computers Accessories Product 08400,Computers Accessories,38.9
PROD08401,Health Beauty Product 08401,Health Beauty,230.0
PROD08402,Furniture Bedroom Product 08402,Furniture Bedroom,219.0
PROD08403,Bed Bath Table Product 08403,Bed Bath Table,18.74
PROD08404,Baby Product 08404,Baby,24.99
PROD08405,Furniture Decor Product 08405,Furniture Decor,129.9
PROD08406,Housewares Product 08406,Housewares,78.0
PROD08407,Garden Tools Product 08407,Garden Tools,119.9
PROD08408,Health Beauty Product 08408,Health Beauty,370.0
PROD08409,Furniture Decor Product 08409,Furniture Decor,39.0
PROD08410,Perfumery Product 08410,Perfumery,139.9
PROD08411,Auto Product 08411,Auto,59.9
PROD08412,Housewares Product 08412,Housewares,24.99
PROD08413,Luggage Accessories Product 08413,Luggage Accessories,14.5
PROD08414,Art Product 08414,Art,110.0
PROD08415,Auto Product 08415,Auto,1312.0
PROD08416,Health Beauty Product 08416,Health Beauty,87.99
PROD08417,Telephony Product 08417,Telephony,290.0
PROD08418,Bed Bath Table Product 08418,Bed Bath Table,129.9
PROD08419,Sports Leisure Product 08419,Sports Leisure,18.89
PROD08420,Auto Product 08420,Auto,1390.0
PROD08421,Cool Stuff Product 08421,Cool Stuff,49.99
PROD08422,Furniture Decor Product 08422,Furniture Decor,29.9
PROD08423,Toys Product 08423,Toys,49.9
PROD08424,Telephony Product 08424,Telephony,349.9
PROD08425,Computers Accessories Product 08425,Computers Accessories,49.9
PROD08426,Auto Product 08426,Auto,19.55
PROD08427,Health Beauty Product 08427,Health Beauty,183.37
PROD08428,Computers Accessories Product 08428,Computers Accessories,199.9
PROD08429,Perfumery Product 08429,Perfumery,131.35
PROD08430,Construction Tools Construction Product 08430,Construction Tools Construction,39.5
PROD08431,Sports Leisure Product 08431,Sports Leisure,127.48
PROD08432,Cool Stuff Product 08432,Cool Stuff,65.0
PROD08433,Watches Gifts Product 08433,Watches Gifts,99.99
PROD08434,Auto Product 08434,Auto,199.9
PROD08435,Sports Leisure Product 08435,Sports Leisure,27.9
PROD08436,Furniture Decor Product 08436,Furniture Decor,89.9
PROD08437,Toys Product 08437,Toys,89.9
PROD08438,Stationery Product 08438,Stationery,549.99
PROD08439,Construction Tools Construction Product 08439,Construction Tools Construction,58.0
PROD08440,Toys Product 08440,Toys,889.2
PROD08441,Housewares Product 08441,Housewares,47.99
PROD08442,Drinks Product 08442,Drinks,14.99
PROD08443,Computers Accessories Product 08443,Computers Accessories,260.0
PROD08444,Luggage Accessories Product 08444,Luggage Accessories,139.9
PROD08445,Sports Leisure Product 08445,Sports Leisure,271.0
PROD08446,Electronics Product 08446,Electronics,79.0
PROD08447,Bed Bath Table Product 08447,Bed Bath Table,139.0
PROD08448,Stationery Product 08448,Stationery,199.9
PROD08449,Office Furniture Product 08449,Office Furniture,139.94
PROD08450,Watches Gifts Product 08450,Watches Gifts,95.0
PROD08451,Furniture Decor Product 08451,Furniture Decor,39.99
PROD08452,Toys Product 08452,Toys,45.0
PROD08453,Health Beauty Product 08453,Health Beauty,49.39
PROD08454,Garden Tools Product 08454,Garden Tools,575.5
PROD08455,Housewares Product 08455,Housewares,49.9
PROD08456,Housewares Product 08456,Housewares,75.0
PROD08457,Furniture Decor Product 08457,Furniture Decor,37.9
PROD08458,Bed Bath Table Product 08458,Bed Bath Table,274.9
PROD08459,Bed Bath Table Product 08459,Bed Bath Table,92.0
PROD08460,Housewares Product 08460,Housewares,22.0
PROD08461,Housewares Product 08461,Housewares,29.99
PROD08462,Computers Accessories Product 08462,Computers Accessories,1100.0
PROD08463,Health Beauty Product 08463,Health Beauty,110.32
PROD08464,Health Beauty Product 08464,Health Beauty,27.99
PROD08465,Fashion Bags Accessories Product 08465,Fashion Bags Accessories,27.3
PROD08466,Watches Gifts Product 08466,Watches Gifts,849.99
PROD08467,Office Furniture Product 08467,Office Furniture,119.99
PROD08468,Health Beauty Product 08468,Health Beauty,149.9
PROD08469,Housewares Product 08469,Housewares,79.9
PROD08470,Furniture Decor Product 08470,Furniture Decor,90.0
PROD08471,Housewares Product 08471,Housewares,97.95
PROD08472,Consoles Games Product 08472,Consoles Games,89.99
