order_id,product_id,quantity,unit_price,shipping_cost
ORD021430,PROD06734,1,64.9,15.2
ORD012150,PROD01353,1,67.0,14.05
ORD023623,PROD12614,1,59.9,19.39
ORD018242,PROD01957,4,12.49,60.4
ORD009732,PROD05440,1,66.99,27.75
ORD010866,PROD08490,1,59.9,37.97
ORD020699,PROD06707,1,269.0,21.37
ORD021515,PROD09831,1,68.9,24.68
ORD016762,PROD06577,1,35.0,16.05
ORD011966,PROD04596,1,189.99,19.21
ORD005540,PROD06962,2,49.0,36.28
ORD022968,PROD12749,1,199.9,25.85
ORD015855,PROD08010,1,19.9,8.72
ORD016294,PROD09781,1,110.0,17.25
ORD002844,PROD07238,1,59.9,17.99
ORD006223,PROD01046,1,78.65,11.89
ORD016454,PROD01667,1,175.0,19.33
ORD004565,PROD00278,1,99.9,0.0
ORD004663,PROD02099,1,28.0,14.51
ORD009394,PROD05671,1,249.9,69.21
ORD005647,PROD01752,1,28.4,7.78
ORD017963,PROD02174,1,660.45,25.11
ORD015677,PROD10888,1,45.36,8.72
ORD001392,PROD08024,1,269.9,39.26
ORD015744,PROD01119,1,49.99,15.23
ORD019539,PROD10207,1,79.9,18.44
ORD003661,PROD01836,1,173.9,31.06
ORD002188,PROD04818,1,119.9,16.05
ORD012815,PROD00195,1,95.9,18.77
ORD000239,PROD09810,1,89.9,12.13
ORD018220,PROD12710,1,30.79,17.92
ORD018148,PROD02928,1,890.0,116.87
ORD022485,PROD03232,1,119.99,44.64
ORD017275,PROD10153,1,27.9,22.13
ORD008674,PROD02411,1,18.99,7.78
ORD015911,PROD06818,1,68.8,15.23
ORD003617,PROD07475,1,52.9,12.5
ORD023574,PROD03493,1,25.0,8.72
ORD008623,PROD01488,1,16.9,17.78
ORD010740,PROD11743,1,23.0,15.1
ORD016967,PROD11569,1,29.74,14.52
ORD021083,PROD04132,1,329.9,18.07
ORD005413,PROD05221,1,69.9,26.57
ORD007500,PROD04041,1,63.72,23.03
ORD020186,PROD07661,1,97.65,8.43
ORD005637,PROD03439,1,179.9,14.87
ORD005637,PROD11930,1,199.9,16.89
ORD006943,PROD03468,1,129.98,62.2
ORD009497,PROD08470,1,90.0,19.0
ORD009497,PROD11689,1,75.9,19.0
ORD015976,PROD08795,1,239.0,22.47
ORD000314,PROD06799,2,29.0,14.1
ORD014507,PROD10668,1,52.3,16.13
ORD000273,PROD00288,1,27.99,7.78
ORD007645,PROD12128,2,119.9,40.06
ORD006475,PROD02417,1,19.9,18.23
ORD006366,PROD06259,1,58.0,15.26
ORD017467,PROD00767,1,19.89,17.63
ORD013814,PROD00108,1,39.9,7.78
ORD002788,PROD10650,1,90.0,8.37
ORD021483,PROD06660,1,795.0,63.65
ORD010266,PROD01356,2,79.99,98.18
ORD014994,PROD11481,1,110.32,7.64
ORD006401,PROD09472,1,38.9,16.79
ORD011963,PROD08632,1,139.9,12.48
ORD014279,PROD10531,1,79.9,35.69
ORD002387,PROD12366,1,136.3,9.77
ORD021061,PROD02130,1,30.5,15.1
ORD010681,PROD10031,1,17.99,16.11
ORD017883,PROD12830,1,108.9,15.07
ORD009927,PROD12573,1,99.9,11.79
ORD009194,PROD04581,1,169.9,29.37
ORD009292,PROD02509,2,32.9,29.04
ORD016897,PROD09290,1,79.9,17.81
ORD000805,PROD06986,1,149.9,31.92
ORD013916,PROD12721,1,34.99,30.05
ORD018874,PROD11564,1,151.0,18.94
ORD001958,PROD10658,1,93.0,9.01
ORD005649,PROD12004,1,53.99,22.88
ORD011825,PROD06196,1,75.0,22.24
ORD013170,PROD11071,2,34.9,16.8
ORD009806,PROD02774,1,13.99,7.39
ORD002248,PROD11725,1,104.0,24.86
ORD004177,PROD01792,1,45.9,10.96
ORD015787,PROD07898,1,45.9,15.56
ORD001565,PROD02415,1,500.0,149.71
ORD013058,PROD00202,1,113.57,13.81
ORD022713,PROD05822,1,59.99,15.18
ORD005632,PROD11368,1,49.5,7.31
ORD005632,PROD05413,1,13.98,14.61
ORD017495,PROD11839,5,22.9,70.55
ORD012305,PROD04188,1,27.9,25.63
ORD016358,PROD11409,1,149.9,13.34
ORD004086,PROD00747,1,6.0,7.78
ORD016602,PROD00092,1,74.9,81.61
ORD015396,PROD08167,1,99.9,17.14
ORD013554,PROD05027,1,39.9,11.73
ORD019644,PROD01770,2,59.0,26.86
ORD011019,PROD02718,1,19.0,7.39
ORD004002,PROD12037,1,849.0,23.52
ORD008437,PROD04204,1,49.9,19.32
ORD017367,PROD10608,1,109.9,17.21
ORD004280,PROD03050,1,209.99,14.02
ORD016631,PROD06387,1,159.9,15.43
ORD001971,PROD06292,1,193.0,18.6
ORD000261,PROD12122,1,5.99,16.05
ORD010621,PROD08563,1,89.65,17.88
ORD001738,PROD05607,1,69.9,19.68
ORD013111,PROD05951,2,42.9,35.84
ORD018502,PROD07721,1,24.5,16.79
ORD017321,PROD05889,3,38.4,38.07
ORD010496,PROD01139,1,59.99,16.12
ORD018106,PROD09484,1,126.69,38.09
ORD002244,PROD03551,1,179.0,14.16
ORD019415,PROD01080,1,7.0,17.06
ORD002343,PROD05221,1,69.9,16.18
ORD007803,PROD00847,1,34.99,7.78
ORD018122,PROD06982,1,38.99,12.93
ORD018239,PROD03893,1,29.99,22.93
ORD013343,PROD06338,1,40.62,18.23
ORD016363,PROD11070,1,149.9,23.63
ORD000337,PROD01720,1,55.0,12.83
ORD014249,PROD00358,1,49.95,11.85
ORD008464,PROD06230,1,309.0,54.29
ORD001895,PROD01814,1,14.9,17.06
ORD019384,PROD03870,1,109.9,36.0
ORD024256,PROD08283,1,59.55,17.67
ORD021863,PROD01437,1,138.0,23.29
ORD004754,PROD12149,1,19.49,7.87
ORD012096,PROD01843,1,65.0,11.95
ORD013191,PROD06290,1,190.0,12.53
ORD021847,PROD10769,1,89.0,12.12
ORD011199,PROD06909,1,205.0,15.04
ORD015267,PROD06258,1,44.99,42.6
ORD021958,PROD05961,1,89.9,34.49
ORD005057,PROD00551,2,72.9,18.0
ORD005337,PROD11641,1,150.82,16.16
ORD002205,PROD03989,1,97.47,16.93
ORD020687,PROD11135,1,259.7,15.98
ORD014881,PROD04435,1,20.9,37.04
ORD003750,PROD01069,1,55.9,15.15
ORD005056,PROD07792,1,45.9,18.23
ORD013523,PROD08842,1,159.49,13.56
ORD014475,PROD09567,4,35.0,38.4
ORD003672,PROD11627,1,117.3,16.97
ORD011471,PROD05440,1,66.99,27.75
ORD024129,PROD11699,1,199.7,28.13
ORD013899,PROD05273,1,134.9,47.47
ORD006901,PROD03358,1,89.9,22.34
ORD012415,PROD10058,1,119.8,27.16
ORD019779,PROD10725,1,27.9,14.1
ORD000431,PROD09421,1,189.9,23.04
ORD002730,PROD00891,1,59.9,18.0
ORD008048,PROD08342,1,74.9,12.65
ORD009629,PROD05320,1,19.9,11.85
ORD016384,PROD05750,1,135.0,17.51
ORD000769,PROD04144,1,55.0,16.15
ORD005241,PROD11325,1,109.0,21.7
ORD021178,PROD07116,1,98.67,27.23
ORD003943,PROD09213,2,69.0,18.46
ORD014189,PROD11532,1,49.95,11.85
ORD014565,PROD04901,1,85.0,16.84
ORD022007,PROD09782,1,32.8,21.15
ORD023486,PROD12825,1,44.99,10.96
ORD013522,PROD09612,4,89.9,48.52
ORD005452,PROD01357,1,52.64,25.65
ORD003644,PROD03335,1,39.9,10.96
ORD016213,PROD00862,1,129.99,17.16
ORD013186,PROD12894,1,129.9,23.23
ORD009015,PROD05486,1,69.99,15.25
ORD007986,PROD00461,1,125.0,20.07
ORD002031,PROD12222,3,57.0,80.16
ORD006089,PROD05860,1,69.99,19.4
ORD011964,PROD05530,1,299.99,46.6
ORD012106,PROD10397,1,210.9,49.16
ORD022690,PROD12126,1,69.9,9.18
ORD009036,PROD01066,1,86.6,17.05
ORD005935,PROD04857,1,45.9,15.1
ORD009531,PROD03187,1,116.25,8.07
ORD016834,PROD09345,1,76.49,12.98
ORD006139,PROD11344,1,69.9,22.99
ORD010158,PROD10422,1,189.9,19.43
ORD009386,PROD09141,1,45.14,9.09
ORD007088,PROD02215,1,39.9,11.85
ORD002534,PROD11510,1,199.9,34.44
ORD018448,PROD03116,1,315.0,24.79
ORD005544,PROD07391,1,45.0,7.39
ORD002697,PROD07271,2,77.9,17.42
ORD004216,PROD01527,1,395.0,221.5
ORD000477,PROD03606,3,12.7,45.33
ORD023322,PROD02509,1,35.9,17.6
ORD005123,PROD00562,1,57.89,9.16
ORD021224,PROD11812,1,527.9,21.8
ORD021088,PROD10788,1,59.0,15.16
ORD011728,PROD01160,1,58.99,15.51
ORD009698,PROD03926,1,38.25,9.94
ORD021352,PROD01136,1,69.0,34.24
ORD014800,PROD04123,1,130.17,19.88
ORD020620,PROD08412,2,24.99,27.52
ORD005661,PROD04922,1,48.9,11.85
ORD009881,PROD01302,1,169.0,44.76
ORD023116,PROD11244,1,39.9,16.6
ORD011119,PROD05821,1,44.99,21.15
ORD002273,PROD02729,1,12.88,18.23
ORD021569,PROD00278,1,110.0,0.0
ORD002325,PROD00952,1,27.99,14.1
ORD023514,PROD04117,1,747.0,20.33
ORD002830,PROD04143,1,29.99,7.78
ORD006399,PROD05623,1,219.0,9.3
ORD004815,PROD11131,1,138.0,31.48
ORD004815,PROD04880,1,54.9,9.45
ORD016136,PROD08029,1,59.81,13.44
ORD000251,PROD10679,3,11.87,22.17
ORD002193,PROD12167,1,780.0,58.32
ORD014146,PROD12680,1,185.9,18.21
ORD013812,PROD10360,1,34.9,14.1
ORD007502,PROD08289,1,369.49,35.86
ORD006612,PROD11687,1,149.9,36.56
ORD013494,PROD02423,1,99.99,19.67
ORD011193,PROD09428,1,379.94,20.76
ORD008117,PROD10838,1,37.99,15.1
ORD021771,PROD05116,1,19.9,11.85
ORD011295,PROD08220,1,108.9,40.75
ORD002320,PROD11409,1,149.9,23.37
ORD015234,PROD11502,1,99.9,19.67
ORD013762,PROD02300,1,229.99,35.15
ORD010773,PROD01632,1,31.4,12.88
ORD002093,PROD00916,2,59.9,39.82
ORD000326,PROD11589,1,45.0,7.58
ORD010947,PROD00704,1,122.99,30.11
ORD015837,PROD02300,1,235.0,35.19
ORD018649,PROD10202,1,149.99,20.02
ORD017940,PROD04843,1,65.5,16.22
ORD016445,PROD05635,1,39.5,11.85
ORD000490,PROD11218,1,349.0,37.76
ORD006822,PROD03068,1,15.0,8.29
ORD000825,PROD12103,1,168.9,36.5
ORD018981,PROD06852,1,116.99,18.7
ORD023158,PROD11699,1,199.7,18.65
ORD014838,PROD08574,1,43.9,18.41
ORD004113,PROD12282,3,59.9,42.51
ORD015143,PROD10811,1,125.0,18.12
ORD020058,PROD05547,1,159.99,16.88
ORD017308,PROD08920,1,97.5,14.99
ORD017449,PROD06123,1,78.0,41.53
ORD019899,PROD00252,1,290.0,38.94
ORD002915,PROD03879,1,110.32,8.03
ORD002915,PROD02991,1,110.32,8.03
ORD009826,PROD05221,1,69.9,12.43
ORD016431,PROD02919,1,48.9,15.1
ORD022313,PROD02495,1,23.0,11.89
ORD015791,PROD09809,1,129.97,20.49
ORD023754,PROD11757,1,74.9,25.04
ORD021813,PROD02599,1,79.99,13.14
ORD006277,PROD01403,1,146.94,26.01
ORD007388,PROD05543,1,44.99,14.52
ORD015287,PROD01160,1,58.99,17.66
ORD010846,PROD00772,1,58.0,13.07
ORD008944,PROD03903,1,109.9,19.05
ORD013233,PROD02418,1,54.16,14.82
ORD013233,PROD04731,1,64.9,16.28
ORD001152,PROD00167,1,69.0,16.45
ORD001243,PROD06344,1,50.0,18.15
ORD022013,PROD11342,1,129.9,26.82
ORD006095,PROD11434,1,95.2,23.47
ORD011375,PROD09702,2,59.0,56.54
ORD011375,PROD08847,1,59.0,14.14
ORD014574,PROD00134,1,79.99,15.31
ORD009522,PROD05752,1,36.9,14.52
ORD005084,PROD03274,2,28.0,36.46
ORD007433,PROD01070,1,19.99,8.11
ORD010833,PROD02990,1,269.99,21.13
ORD012854,PROD02142,1,120.0,27.14
ORD007212,PROD04653,1,99.9,34.86
ORD013955,PROD03951,1,41.0,5.73
ORD013955,PROD08143,2,9.9,22.92
ORD017254,PROD08051,1,35.0,15.79
ORD019627,PROD01159,1,38.5,19.18
ORD023947,PROD09571,1,21.99,15.1
ORD023086,PROD11355,1,129.9,15.67
ORD019407,PROD01204,1,159.9,18.37
ORD011474,PROD08864,1,95.0,12.17
ORD023999,PROD02474,1,125.99,9.63
ORD017190,PROD02120,1,78.45,19.95
ORD000305,PROD09794,1,19.9,18.23
ORD000803,PROD05169,1,58.9,16.47
ORD000803,PROD12766,1,74.5,16.46
ORD002464,PROD05811,1,720.22,18.4
ORD019901,PROD09879,1,148.0,8.38
ORD013214,PROD07652,2,15.75,21.92
ORD002352,PROD07441,1,49.0,8.72
ORD023224,PROD00225,2,69.9,27.02
ORD022039,PROD07962,1,149.0,39.31
ORD022039,PROD07419,1,49.9,39.31
ORD006166,PROD12152,1,56.99,14.15
ORD021358,PROD02282,1,44.99,16.11
ORD001114,PROD09269,1,99.9,23.63
ORD013160,PROD09028,1,189.9,16.09
ORD005482,PROD08858,1,118.8,15.71
ORD018846,PROD01066,1,65.9,13.8
ORD012478,PROD09838,1,27.0,22.85
ORD013261,PROD01875,1,24.9,7.39
ORD006068,PROD05702,1,129.9,13.93
ORD014988,PROD05660,1,53.9,16.14
ORD000447,PROD07282,1,33.0,8.88
ORD018808,PROD04252,1,31.9,12.48
ORD011350,PROD04073,1,69.9,8.29
ORD000057,PROD03998,1,320.0,18.0
ORD016995,PROD03398,1,49.9,14.1
ORD003619,PROD05133,1,59.9,15.18
ORD009664,PROD12564,1,86.9,13.68
ORD003198,PROD09022,1,35.0,19.84
ORD004408,PROD09201,1,78.0,12.99
ORD003264,PROD11654,1,199.9,23.98
ORD001280,PROD05225,2,35.9,31.12
ORD014773,PROD00376,1,99.0,17.94
ORD021269,PROD06052,1,45.0,5.6
ORD021269,PROD12900,1,129.9,26.68
ORD010696,PROD05391,1,146.99,20.52
ORD023201,PROD05221,2,69.9,0.0
ORD021966,PROD10321,1,99.9,27.0
ORD009027,PROD12438,1,140.9,18.87
ORD012544,PROD01687,1,135.0,29.35
ORD009447,PROD08198,1,25.99,7.78
ORD017583,PROD00629,1,99.9,17.41
ORD002715,PROD09922,1,149.99,9.42
ORD021968,PROD03291,1,1699.0,170.8
ORD018274,PROD06055,1,5.99,14.1
ORD021677,PROD01804,1,34.9,8.11
ORD013910,PROD10057,1,109.9,34.31
ORD020213,PROD08173,1,29.99,11.85
ORD014318,PROD01063,1,88.9,14.7
ORD005980,PROD06516,1,129.5,16.21
ORD002141,PROD11573,1,69.99,23.29
ORD014169,PROD12291,1,118.0,15.58
ORD018129,PROD05301,2,16.9,28.2
ORD013796,PROD06600,1,48.9,11.85
ORD001242,PROD02687,1,27.9,7.87
ORD022114,PROD04919,1,29.0,15.3
ORD012263,PROD11591,1,209.99,27.55
ORD012871,PROD00704,1,122.99,63.11
ORD017736,PROD02770,1,179.0,9.45
ORD002298,PROD11019,1,69.9,13.07
ORD004073,PROD05463,1,59.0,17.66
ORD022511,PROD12347,1,177.0,11.85
ORD003484,PROD09371,1,28.9,17.63
ORD007965,PROD08919,1,69.9,19.95
ORD019909,PROD01845,1,122.9,14.95
ORD013096,PROD04100,1,39.0,7.78
ORD013096,PROD04710,1,29.0,7.78
ORD002858,PROD05004,1,166.33,18.44
ORD001909,PROD06332,1,301.0,0.88
ORD001909,PROD03059,1,39.0,44.04
ORD001909,PROD05937,1,299.0,0.88
ORD009056,PROD11887,1,144.0,18.89
ORD023578,PROD01226,1,99.9,18.58
ORD019362,PROD11118,1,79.0,14.3
ORD022625,PROD06589,6,79.98,196.92
ORD003545,PROD07602,1,119.9,20.08
ORD016221,PROD01053,1,66.99,21.1
ORD022037,PROD07968,1,139.0,23.91
ORD004096,PROD10112,1,79.0,13.13
ORD007217,PROD04254,1,29.9,17.6
ORD007931,PROD02345,1,120.0,15.6
ORD017502,PROD00478,1,30.21,17.6
ORD008746,PROD12627,1,50.9,15.03
ORD006390,PROD04887,1,39.99,7.54
ORD012072,PROD09580,1,32.9,16.92
ORD007061,PROD07721,1,19.9,11.85
ORD016026,PROD00278,1,99.9,0.0
ORD014031,PROD05700,1,288.92,16.77
ORD008587,PROD02439,1,728.0,26.81
ORD007441,PROD03790,1,89.9,17.07
ORD006117,PROD04992,1,130.0,16.2
ORD022317,PROD11562,1,42.0,12.95
ORD003643,PROD10355,1,28.9,26.89
ORD007552,PROD06688,1,279.99,75.12
ORD019375,PROD11891,1,59.9,37.97
ORD020806,PROD03403,1,89.7,15.38
ORD014107,PROD05463,1,49.0,17.64
ORD001945,PROD08189,1,56.99,16.16
ORD016372,PROD08136,1,299.9,62.25
ORD011598,PROD09123,4,154.91,127.32
ORD018181,PROD09117,1,79.9,17.13
ORD017267,PROD05096,2,28.9,45.7
ORD020048,PROD04940,1,120.0,18.09
ORD020938,PROD03232,1,179.99,40.59
ORD002538,PROD10562,1,120.0,9.53
ORD003213,PROD04510,1,29.89,15.1
ORD009350,PROD05613,1,59.9,23.0
ORD015429,PROD04530,2,383.16,50.52
ORD015014,PROD03077,1,26.0,18.23
ORD003677,PROD02138,1,119.9,18.94
ORD016044,PROD12918,1,18.95,12.48
ORD000502,PROD12306,1,109.9,11.86
ORD014960,PROD11725,1,98.0,20.99
ORD012295,PROD02232,1,45.97,13.9
ORD022535,PROD01208,1,24.99,15.1
ORD012239,PROD03002,1,57.9,18.29
ORD009555,PROD01674,2,39.0,41.28
ORD009555,PROD06116,1,90.0,10.32
ORD002816,PROD05019,1,99.9,12.4
ORD005984,PROD02264,1,89.99,15.38
ORD008463,PROD03338,1,169.9,25.64
ORD003722,PROD04901,1,74.99,18.33
ORD012769,PROD00279,1,79.9,16.81
ORD015270,PROD12373,1,174.9,18.79
ORD014595,PROD12514,1,27.9,18.3
ORD012152,PROD11131,1,138.0,26.34
ORD008009,PROD04615,2,242.5,19.78
ORD007623,PROD04900,1,79.0,9.37
ORD001784,PROD10051,1,144.99,12.22
ORD023253,PROD00980,1,38.0,7.39
ORD000973,PROD07883,1,34.9,14.52
ORD022218,PROD02775,1,1380.0,24.41
ORD015323,PROD07382,1,105.0,23.31
ORD008187,PROD09468,1,55.0,19.36
ORD006601,PROD03480,1,97.0,15.43
ORD006431,PROD08677,1,210.0,20.66
ORD010409,PROD05488,1,20.0,27.41
ORD014445,PROD10145,1,39.9,15.79
ORD010910,PROD00836,2,19.9,33.58
ORD002940,PROD00396,1,65.99,27.0
ORD001324,PROD06106,1,69.9,16.25
ORD001950,PROD00953,2,35.0,17.76
ORD022936,PROD11297,1,199.9,23.47
ORD018284,PROD09975,1,143.0,18.88
ORD013255,PROD09643,1,199.9,21.89
ORD023934,PROD02416,1,699.0,33.68
ORD014321,PROD00201,1,569.9,26.86
ORD007094,PROD04685,1,119.9,15.59
ORD009028,PROD03352,1,28.99,15.3
ORD005346,PROD12462,1,134.9,19.91
ORD021620,PROD07291,1,56.85,15.15
ORD011903,PROD09377,1,114.9,13.09
ORD016796,PROD00311,1,30.0,8.96
ORD023737,PROD01378,1,89.9,17.88
ORD017793,PROD02132,2,167.92,25.36
ORD006553,PROD10424,1,219.99,19.82
ORD023667,PROD07607,1,115.0,18.69
ORD001778,PROD04698,1,45.9,22.41
ORD016681,PROD07881,1,38.97,11.85
ORD005498,PROD08054,1,189.9,12.72
ORD008629,PROD12323,1,45.0,15.1
ORD024102,PROD12869,1,118.9,18.4
ORD015258,PROD03470,1,19.99,7.78
ORD004832,PROD03744,1,49.0,16.24
ORD014974,PROD08232,1,225.49,16.33
ORD017833,PROD06442,1,25.5,15.1
ORD023588,PROD08111,1,149.5,15.8
ORD014677,PROD05634,1,209.9,18.72
ORD011848,PROD03956,1,159.9,18.37
ORD001802,PROD04209,1,110.32,7.64
ORD015346,PROD12823,1,3099.0,252.35
ORD013733,PROD09688,1,179.0,90.12
ORD002712,PROD06932,1,19.0,7.39
ORD010502,PROD02967,1,28.33,11.85
ORD011353,PROD00852,1,129.0,34.44
ORD001803,PROD08439,1,58.0,19.47
ORD023783,PROD03423,1,59.9,15.63
ORD005065,PROD05885,1,33.9,18.34
ORD021151,PROD08824,1,159.94,25.63
ORD022817,PROD01058,1,45.9,14.52
ORD006711,PROD03949,1,49.9,7.93
ORD020785,PROD04549,2,100.0,15.14
ORD017618,PROD11636,1,89.9,12.97
ORD012327,PROD09234,1,56.99,12.74
ORD005251,PROD05440,1,66.99,23.19
ORD004401,PROD05934,1,149.0,26.32
ORD021172,PROD08961,1,169.99,34.99
ORD005868,PROD08459,1,99.0,17.94
ORD001743,PROD03802,1,194.9,48.41
ORD007851,PROD06510,1,39.9,8.02
ORD021549,PROD08517,1,49.9,25.63
ORD005288,PROD08379,1,489.99,12.24
ORD013683,PROD06876,1,120.0,7.71
ORD016086,PROD07425,1,59.0,15.16
ORD019486,PROD01512,1,159.9,23.7
ORD016993,PROD11517,1,108.0,17.33
ORD002379,PROD04146,1,49.9,15.1
ORD019130,PROD12190,1,99.0,15.44
ORD022606,PROD12040,1,24.99,7.39
ORD024121,PROD07598,1,104.2,8.49
ORD022448,PROD11014,1,9.9,11.85
ORD004694,PROD04112,1,129.0,26.98
ORD019092,PROD11177,1,29.9,19.41
ORD022576,PROD12439,1,248.25,17.5
ORD023071,PROD07310,1,147.9,18.0
ORD012812,PROD09770,1,14.0,16.79
ORD015463,PROD11716,1,89.0,9.44
ORD000069,PROD11389,1,394.65,24.47
ORD016802,PROD10261,1,179.9,8.51
ORD016139,PROD05410,1,58.67,15.17
ORD020925,PROD08357,1,520.0,37.72
ORD001170,PROD02536,1,49.0,14.52
ORD011928,PROD05203,1,56.0,8.55
ORD002481,PROD12910,1,129.0,21.39
ORD019389,PROD07853,1,119.99,13.86
ORD008814,PROD07790,1,70.9,17.75
ORD010755,PROD10406,3,59.9,55.56
ORD021494,PROD02232,1,42.99,14.44
ORD022568,PROD08451,1,39.99,9.34
ORD021605,PROD02427,1,99.99,38.25
ORD010842,PROD08442,6,14.99,114.3
ORD004600,PROD05221,1,109.9,22.07
ORD015651,PROD08241,1,209.9,12.05
ORD015651,PROD10797,1,209.9,12.36
ORD015651,PROD06716,1,207.91,15.44
ORD001508,PROD07025,1,899.0,147.56
ORD011334,PROD01310,1,76.0,8.3
ORD019941,PROD05439,1,21.99,15.1
ORD013146,PROD05594,1,75.66,90.8
ORD020174,PROD01250,1,109.9,13.11
ORD013659,PROD10644,1,149.99,21.5
ORD000982,PROD02252,3,89.99,50.7
ORD010815,PROD12272,1,200.0,13.53
ORD023776,PROD03523,1,49.0,26.9
ORD004743,PROD07009,1,34.9,13.71
ORD001525,PROD04779,1,35.0,19.04
ORD004198,PROD00137,1,1011.86,24.97
ORD011105,PROD06216,1,180.0,9.56
ORD019892,PROD09642,1,154.99,14.83
ORD019284,PROD07035,1,67.8,14.06
ORD001142,PROD04893,1,16.99,10.96
ORD014852,PROD05918,1,59.0,17.84
ORD004083,PROD04051,1,149.9,15.8
ORD001526,PROD00977,1,53.0,7.39
ORD001596,PROD07285,1,44.99,9.34
ORD004348,PROD01423,1,89.0,17.87
ORD012968,PROD06754,2,183.0,32.06
ORD015248,PROD05999,1,59.0,17.54
ORD014407,PROD02122,1,119.9,19.12
ORD010827,PROD01193,1,17.9,19.04
ORD022246,PROD11177,1,29.9,28.9
ORD022246,PROD10425,1,28.0,4.62
ORD022246,PROD09251,1,24.9,11.57
ORD000116,PROD05780,1,85.0,7.85
ORD023299,PROD07167,1,746.0,20.32
ORD018936,PROD09829,1,37.99,12.69
ORD010318,PROD00961,1,120.0,12.84
ORD023706,PROD09144,1,104.9,18.3
ORD001657,PROD02132,1,174.92,14.24
ORD010102,PROD08964,1,189.0,18.57
ORD019726,PROD00294,1,90.0,32.93
ORD023807,PROD06257,1,516.59,19.38
ORD012250,PROD00471,1,75.0,15.83
ORD017323,PROD00561,2,4.99,25.58
ORD002211,PROD03957,1,590.0,16.57
ORD010488,PROD01497,1,119.9,27.31
ORD010488,PROD10683,1,49.95,22.75
ORD023529,PROD08249,1,108.0,18.33
ORD022516,PROD10057,1,119.9,14.44
ORD004856,PROD06188,1,215.0,22.59
ORD022351,PROD00889,1,89.18,9.44
ORD008102,PROD08051,1,35.0,15.1
ORD019029,PROD03251,1,99.9,15.0
ORD018062,PROD11536,1,24.95,14.1
ORD011780,PROD04238,1,131.99,17.55
ORD015308,PROD09664,1,166.0,16.92
ORD003616,PROD04109,1,44.55,15.56
ORD000592,PROD02008,1,129.0,11.51
ORD016344,PROD00378,2,31.9,68.3
ORD000762,PROD10851,1,119.59,18.12
ORD018093,PROD07442,1,349.9,19.7
ORD022903,PROD02379,1,15.9,14.1
ORD008455,PROD09411,1,169.9,26.03
ORD000194,PROD05981,1,32.64,15.1
ORD007825,PROD08569,1,13.65,7.78
ORD017575,PROD08066,1,46.0,12.98
ORD010010,PROD10144,1,9.0,14.1
ORD003481,PROD02663,1,89.49,13.81
ORD003481,PROD08342,1,94.55,16.98
ORD012113,PROD07334,1,62.9,15.65
ORD008380,PROD08562,3,49.9,45.33
ORD002189,PROD01639,1,102.9,13.16
ORD003783,PROD06075,1,114.99,25.64
ORD020824,PROD06560,1,126.0,128.44
ORD010533,PROD11513,1,99.7,17.14
ORD001178,PROD10808,1,39.9,15.79
ORD009500,PROD00677,2,229.0,116.54
ORD003927,PROD05463,1,59.9,17.67
ORD009072,PROD07353,1,105.43,12.24
ORD004650,PROD00189,1,34.9,17.17
ORD013588,PROD02509,1,32.9,17.78
ORD021662,PROD03136,1,59.9,8.72
ORD006714,PROD12900,1,129.9,27.89
ORD023976,PROD09441,1,99.9,13.25
ORD013293,PROD04901,1,77.99,21.85
ORD019408,PROD08459,1,84.9,14.9
ORD015528,PROD06395,1,326.16,17.58
ORD023373,PROD07038,1,139.0,29.37
ORD003074,PROD11218,1,349.0,16.61
ORD004281,PROD05610,1,54.9,8.12
ORD013495,PROD12751,1,75.0,7.79
ORD007063,PROD05231,1,42.1,12.79
ORD010269,PROD09993,1,99.9,15.0
ORD022044,PROD05083,1,185.9,28.06
ORD008453,PROD10808,1,39.9,8.11
ORD013416,PROD12019,1,62.2,16.2
ORD007826,PROD01337,1,54.4,16.35
ORD012206,PROD04596,1,189.99,80.56
ORD016104,PROD09760,4,189.9,59.72
ORD013379,PROD11627,1,117.3,14.43
ORD016422,PROD10882,1,249.9,34.83
ORD005593,PROD03988,1,329.9,37.37
ORD005128,PROD00254,1,52.61,19.56
ORD001271,PROD11463,1,215.0,15.11
ORD022403,PROD04026,1,94.9,18.24
ORD008150,PROD10776,1,79.99,28.73
ORD008150,PROD07357,1,199.99,26.11
ORD021721,PROD03832,1,159.99,103.25
ORD011720,PROD03558,1,136.9,18.99
ORD013210,PROD05027,1,36.9,9.12
ORD013210,PROD05322,1,12.0,2.73
ORD005742,PROD12001,1,44.99,10.96
ORD006248,PROD01872,1,9.99,19.59
ORD020283,PROD06762,1,14.6,14.44
ORD009570,PROD00767,1,19.89,17.06
ORD018930,PROD05618,1,63.9,25.0
ORD014611,PROD11463,1,205.0,18.14
ORD004545,PROD11420,1,20.0,7.4
ORD016198,PROD07046,1,269.9,66.7
ORD018952,PROD11591,1,209.99,29.73
ORD000287,PROD09680,1,95.28,12.13
ORD017627,PROD12390,1,18.9,18.23
ORD021842,PROD02433,1,39.99,17.63
ORD018161,PROD00167,1,69.0,12.82
ORD015400,PROD05391,1,166.99,40.16
ORD000270,PROD05623,1,246.0,19.84
ORD004925,PROD10291,1,115.0,18.06
ORD023429,PROD03745,2,229.0,100.68
ORD020596,PROD08782,1,39.0,18.23
ORD017231,PROD10842,1,99.9,34.5
ORD004665,PROD11154,1,125.0,26.61
ORD008322,PROD07442,1,349.9,19.7
